survey_id,account_id,account_name,industry,los,relationship_score,trust_score,recommend_score,comment_text,survey_sent_date,survey_completed_date,respondent_role,insert_ts
21e0a0ee-4da7-4a52-9399-aea993fdfeac,A2796,Client_46,Banking,Audit,9,7,6,Strong collaboration and trust,2024-05-09,2024-06-30,CXO,2025-12-19 08:13:39.219832
6d24f3b8-d849-4427-a5c0-b5585df5811b,A2396,Client_448,Retail,Tax,4,7,4,Overall satisfied,2023-09-26,2024-08-29,Director,2025-12-19 08:13:39.219852
c01e6d46-eab3-4b96-83ea-313ee1870281,A1974,Client_290,Energy,Audit,8,5,3,Strong collaboration and trust,2024-03-13,2023-03-31,Director,2025-12-19 08:13:39.219862
765b65d8-eb78-4b92-93ad-78681f5f70d0,A1515,Client_111,Pharma,Tax,10,9,5,Excellent relationship with leadership,2024-12-23,2024-04-29,Manager,2025-12-19 08:13:39.219871
c641b648-1f81-40b7-ac3f-1bbb6a7e817b,A2208,Client_108,Pharma,Audit,10,6,10,Good delivery but slow communication,2024-02-24,2023-02-02,CXO,2025-12-19 08:13:39.219881
b8cf495d-88fb-43f8-b00a-aaa56f6fae9a,A2557,Client_240,Banking,Advisory,7,10,8,Needs improvement in turnaround time,2023-12-09,2024-03-19,Director,2025-12-19 08:13:39.219890
8e5d5436-413c-457f-b48e-c50c1a0c1fed,A1123,Client_247,Banking,Advisory,10,9,8,Strong collaboration and trust,2023-06-13,2024-09-06,CXO,2025-12-19 08:13:39.219903
1c695836-8f20-4255-9a70-d415f283c916,A1489,Client_453,Energy,Audit,10,5,9,Strong collaboration and trust,2023-05-11,2023-07-12,Director,2025-12-19 08:13:39.219912
a5bd4e3e-7421-4ebe-8ee5-73e9ba6bba05,A1945,Client_130,Pharma,Advisory,9,8,8,Excellent relationship with leadership,2024-11-19,2023-04-15,Manager,2025-12-19 08:13:39.219923
ab942c74-e444-4944-bfa0-e564dbd162df,A2508,Client_495,Tech,Audit,7,7,8,Needs improvement in turnaround time,2023-01-10,2023-12-09,Manager,2025-12-19 08:13:39.219933
ac3637aa-dfd7-436a-ac25-ec511bc35dc5,A2034,Client_399,Banking,Tax,8,4,0,Needs improvement in turnaround time,2024-10-18,2024-01-08,CXO,2025-12-19 08:13:39.219943
2536cb21-f712-47ec-a196-5e95a05756ec,A2815,Client_16,Energy,Tax,4,7,0,Needs improvement in turnaround time,2024-06-24,2023-07-29,Manager,2025-12-19 08:13:39.219953
24a12067-33be-4ccd-8ed8-67be08080d83,A2394,Client_331,Pharma,Tax,8,9,4,Overall satisfied,2023-07-20,2023-01-11,CXO,2025-12-19 08:13:39.219965
2df4067a-299f-4eda-92f2-51f33ceecd92,A1520,Client_265,Pharma,Tax,5,7,5,Excellent relationship with leadership,2024-12-07,2024-11-25,CXO,2025-12-19 08:13:39.219975
430b966f-4167-4b97-8d49-46d30389a426,A2777,Client_150,Pharma,Advisory,5,7,2,Overall satisfied,2023-03-01,2024-09-21,CXO,2025-12-19 08:13:39.219984
31a2ef4e-9842-49d3-83e8-5ec028b55ac2,A1387,Client_61,Energy,Advisory,10,10,8,Good delivery but slow communication,2024-11-10,2024-02-04,Director,2025-12-19 08:13:39.219996
1e7cc125-fe18-48db-b45d-6246dfc4b3e0,A1503,Client_379,Banking,Tax,7,9,8,Excellent relationship with leadership,2024-10-01,2024-05-29,Director,2025-12-19 08:13:39.220008
d7e85a83-e479-4613-bc5c-c9b3e482d477,A2941,Client_134,Pharma,Audit,8,8,10,Overall satisfied,2023-11-20,2024-08-24,CXO,2025-12-19 08:13:39.220017
badf66ee-060b-4abd-a499-ff06c067e2a0,A1049,Client_103,Tech,Advisory,4,7,10,Excellent relationship with leadership,2024-03-22,2023-01-06,Manager,2025-12-19 08:13:39.220031
87e36e5d-5ffa-46c0-8986-d9f5fbe2b564,A2689,Client_176,Tech,Tax,8,8,0,Strong collaboration and trust,2024-01-06,2023-06-12,CXO,2025-12-19 08:13:39.220041
1e8c664d-9feb-4761-b36e-b52b83471354,A2706,Client_467,Banking,Audit,8,8,10,Overall satisfied,2024-02-16,2024-01-26,CXO,2025-12-19 08:13:39.220050
c73c8f8e-dd1f-44e6-8b2f-576d339b3051,A1448,Client_11,Retail,Audit,5,6,6,Excellent relationship with leadership,2023-09-29,2023-01-04,CXO,2025-12-19 08:13:39.220060
13a361eb-e185-4f84-a102-e37ccd5d73e2,A1060,Client_226,Retail,Advisory,8,4,5,Excellent relationship with leadership,2023-03-03,2023-07-04,Manager,2025-12-19 08:13:39.220070
648f837b-0838-4d37-a483-d04aa70d5872,A1948,Client_107,Tech,Audit,4,5,10,Overall satisfied,2024-01-01,2023-08-09,CXO,2025-12-19 08:13:39.220080
7e56cb34-77f5-4e2f-9b39-ae0319521389,A2143,Client_500,Pharma,Audit,4,6,2,Good delivery but slow communication,2023-03-22,2024-11-11,Manager,2025-12-19 08:13:39.220091
06cc3b6c-3227-4fc0-b287-0552298f36f9,A1286,Client_359,Banking,Advisory,10,7,8,Good delivery but slow communication,2023-02-26,2023-11-05,Manager,2025-12-19 08:13:39.220102
721efdea-1745-4171-98b2-5ec087217e0f,A2790,Client_64,Banking,Advisory,5,4,5,Excellent relationship with leadership,2024-06-27,2023-10-22,Manager,2025-12-19 08:13:39.220112
0d369dde-d6bc-453e-943d-2f89fc9177a7,A1918,Client_112,Retail,Tax,7,10,7,Overall satisfied,2024-04-02,2023-07-29,Manager,2025-12-19 08:13:39.220122
8954e575-a9d0-4643-bbd0-8fe12c6c20d1,A2661,Client_270,Tech,Tax,10,9,5,Excellent relationship with leadership,2023-08-31,2024-06-22,CXO,2025-12-19 08:13:39.220132
bc9dbbea-974c-4cac-8776-04c61c350d37,A1767,Client_440,Banking,Advisory,5,7,2,Good delivery but slow communication,2024-06-11,2023-05-22,Director,2025-12-19 08:13:39.220142
092d227e-497a-46df-9993-96459d33a66d,A2908,Client_141,Tech,Advisory,6,10,1,Overall satisfied,2023-12-18,2023-07-09,Director,2025-12-19 08:13:39.220152
402476b7-c3cc-4de6-a3cb-358388d26c8d,A1747,Client_332,Energy,Advisory,7,10,8,Overall satisfied,2024-11-08,2023-03-23,Director,2025-12-19 08:13:39.220162
062c1412-c5e3-4770-bb17-eadb6312a9fd,A2853,Client_174,Retail,Audit,5,4,8,Strong collaboration and trust,2024-08-11,2024-03-09,Manager,2025-12-19 08:13:39.220172
be55df00-f2ee-453c-b8a1-2b9f5ba2f483,A2488,Client_437,Retail,Tax,10,6,4,Overall satisfied,2024-04-09,2024-02-01,CXO,2025-12-19 08:13:39.220183
97ca68fd-8c11-4f9a-9ae9-581e75bcea4e,A2382,Client_410,Pharma,Audit,10,9,4,Overall satisfied,2024-07-21,2023-10-16,Manager,2025-12-19 08:13:39.220193
1f3d2e41-6af2-4d44-860f-79c605e05213,A2514,Client_59,Pharma,Advisory,4,8,9,Good delivery but slow communication,2024-11-01,2023-09-19,Director,2025-12-19 08:13:39.220203
6532c0ae-ee79-4016-9742-a7c9e1f58ca4,A1833,Client_365,Pharma,Audit,5,6,0,Needs improvement in turnaround time,2024-02-27,2024-09-01,Director,2025-12-19 08:13:39.220213
32075cff-a0ff-4513-a075-67001d61538f,A1709,Client_402,Pharma,Advisory,9,10,3,Excellent relationship with leadership,2023-12-07,2024-06-04,Manager,2025-12-19 08:13:39.220224
6f9bc7a5-e90c-4ecc-8509-fdc7a01f2963,A1159,Client_440,Banking,Advisory,10,9,2,Good delivery but slow communication,2024-04-02,2024-03-25,Director,2025-12-19 08:13:39.220234
c87a2852-d4ce-44ac-ab51-cd2b2e18d32d,A1614,Client_229,Energy,Advisory,7,7,4,Excellent relationship with leadership,2024-08-11,2023-07-04,Director,2025-12-19 08:13:39.220245
7fcb0f19-751d-459b-ade1-a4906f88a5d9,A1581,Client_451,Banking,Audit,5,8,7,Good delivery but slow communication,2023-10-23,2024-08-23,CXO,2025-12-19 08:13:39.220255
38241081-2d4f-4a33-9d15-92076b3ad151,A1988,Client_306,Energy,Advisory,4,4,7,Strong collaboration and trust,2024-12-28,2023-10-19,Director,2025-12-19 08:13:39.220264
490af62d-0847-4870-b7b1-095209cbbf84,A2828,Client_187,Retail,Tax,8,10,4,Overall satisfied,2024-12-05,2024-03-02,Director,2025-12-19 08:13:39.220276
1bb655e5-06c2-49ab-b098-45c1a1b1310b,A2835,Client_136,Banking,Tax,7,5,3,Overall satisfied,2023-12-16,2024-03-07,Manager,2025-12-19 08:13:39.220286
7c5dfcc5-1195-427e-91c1-99e49f6947ee,A2731,Client_251,Banking,Audit,6,6,9,Good delivery but slow communication,2023-12-18,2023-01-31,CXO,2025-12-19 08:13:39.220296
358e980c-441d-4f16-bc82-bd0b2172ba05,A2590,Client_231,Energy,Tax,6,8,0,Needs improvement in turnaround time,2023-11-05,2023-05-07,CXO,2025-12-19 08:13:39.220305
0140c9e5-8990-427a-8463-b62eb0954653,A2866,Client_398,Tech,Tax,5,9,7,Needs improvement in turnaround time,2024-01-05,2023-07-22,CXO,2025-12-19 08:13:39.220329
2bdbb404-d1fc-419f-9aeb-4acbed970e81,A2929,Client_145,Pharma,Audit,9,9,3,Excellent relationship with leadership,2023-04-16,2024-05-23,Manager,2025-12-19 08:13:39.220348
35a29e2f-bc64-4453-98e5-e65011163ef6,A2677,Client_26,Banking,Tax,6,6,5,Overall satisfied,2023-09-04,2023-10-24,Director,2025-12-19 08:13:39.220366
a3615aea-55e5-4706-9f3b-67c739666432,A1728,Client_319,Pharma,Tax,7,10,2,Strong collaboration and trust,2024-03-10,2024-07-25,Manager,2025-12-19 08:13:39.220376
5c01d3b1-32f9-4834-845d-a419c61491a4,A1439,Client_105,Pharma,Advisory,7,9,6,Needs improvement in turnaround time,2024-06-05,2023-02-25,Manager,2025-12-19 08:13:39.220386
5e4023e0-a973-4774-b380-ed2982da4986,A2680,Client_401,Retail,Tax,10,4,4,Overall satisfied,2023-04-04,2023-01-31,Manager,2025-12-19 08:13:39.220399
33f7aa9a-b809-4af9-b740-078a32ed41fd,A1854,Client_389,Banking,Tax,5,4,7,Strong collaboration and trust,2024-01-15,2023-12-04,Manager,2025-12-19 08:13:39.220409
b7db95f4-4281-42be-9a5e-a75b21c4eb1d,A1965,Client_287,Pharma,Audit,4,9,9,Needs improvement in turnaround time,2024-08-20,2023-08-26,CXO,2025-12-19 08:13:39.220418
55f58060-bda0-4b0f-8fe9-991cd3b16502,A1800,Client_285,Energy,Audit,10,8,10,Good delivery but slow communication,2023-03-12,2024-11-15,Manager,2025-12-19 08:13:39.220428
a5f1c156-57fb-4626-b9f6-61f39323e8c4,A1860,Client_19,Retail,Advisory,8,8,8,Excellent relationship with leadership,2024-10-23,2024-11-26,CXO,2025-12-19 08:13:39.220438
0acfce35-8817-4754-98b6-20000413d042,A1180,Client_18,Pharma,Tax,10,10,8,Good delivery but slow communication,2024-09-03,2023-03-22,CXO,2025-12-19 08:13:39.220451
f5347a6b-5d79-45ad-b74b-d2b22ad1117b,A1221,Client_190,Tech,Audit,4,5,6,Excellent relationship with leadership,2023-02-19,2023-02-03,Manager,2025-12-19 08:13:39.220467
43482933-5caf-49ec-8054-453843b3dcc8,A2450,Client_98,Tech,Advisory,5,8,6,Good delivery but slow communication,2024-05-26,2024-08-24,CXO,2025-12-19 08:13:39.220487
0cedb265-8781-496a-86ee-e51abb840b80,A1378,Client_466,Banking,Advisory,9,5,8,Overall satisfied,2024-10-13,2024-04-03,Manager,2025-12-19 08:13:39.220511
82a1e187-e101-4549-8466-b30ef4ca3c2d,A1347,Client_484,Banking,Advisory,8,8,3,Overall satisfied,2023-11-01,2023-10-18,Director,2025-12-19 08:13:39.220522
e684eb9e-1812-4a94-b8b5-12bef68fb839,A2064,Client_51,Energy,Tax,7,7,3,Excellent relationship with leadership,2023-05-19,2023-01-09,Manager,2025-12-19 08:13:39.220544
4547320a-3377-47e3-b88e-6c5c9bf907b0,A1476,Client_154,Retail,Advisory,4,5,4,Good delivery but slow communication,2024-02-19,2024-03-21,Director,2025-12-19 08:13:39.220555
6debe47e-f4c8-4201-9f2d-199430ebede0,A1984,Client_143,Tech,Advisory,10,7,4,Excellent relationship with leadership,2023-01-31,2023-09-21,Director,2025-12-19 08:13:39.220566
1cd46d0c-e0f7-4c2d-9cf3-2f32be47f770,A2327,Client_287,Tech,Advisory,10,5,7,Overall satisfied,2024-03-20,2024-02-21,CXO,2025-12-19 08:13:39.220577
38b14a01-7cb8-4fb2-ae1b-d02daa50bf8c,A1905,Client_305,Pharma,Advisory,4,9,8,Needs improvement in turnaround time,2024-03-30,2023-11-06,Director,2025-12-19 08:13:39.220588
63f5c804-1ff6-4bca-b0cb-81f3372c9600,A2248,Client_291,Tech,Tax,7,8,7,Strong collaboration and trust,2023-11-10,2023-09-21,Director,2025-12-19 08:13:39.220599
bc779624-5654-41bb-a1c3-15ed037418d9,A2670,Client_313,Tech,Advisory,8,9,5,Good delivery but slow communication,2023-04-05,2023-12-01,Director,2025-12-19 08:13:39.220610
49e60b0c-18af-4612-abe4-1ccf6931c8fd,A2654,Client_224,Energy,Tax,9,5,3,Overall satisfied,2023-10-13,2023-01-11,CXO,2025-12-19 08:13:39.220620
f7c382d4-08a0-41ba-bbba-96831237410a,A2283,Client_194,Retail,Audit,10,8,9,Needs improvement in turnaround time,2023-10-02,2024-08-26,Director,2025-12-19 08:13:39.220631
46769f5f-4c2c-4df4-8c67-b470878635ba,A1799,Client_215,Retail,Audit,4,9,8,Good delivery but slow communication,2023-05-23,2024-08-13,CXO,2025-12-19 08:13:39.220645
ffb65205-a80c-47bf-8ece-8647c9a7d88b,A1497,Client_341,Tech,Tax,7,8,7,Good delivery but slow communication,2023-07-10,2023-02-23,CXO,2025-12-19 08:13:39.220656
97a63441-30b8-4dcc-8990-81461186653a,A1957,Client_107,Tech,Tax,9,8,4,Strong collaboration and trust,2024-02-01,2024-11-22,Manager,2025-12-19 08:13:39.220667
8b8d3bd4-5202-4963-815f-ed0dc9a557a5,A1131,Client_105,Retail,Tax,7,6,8,Excellent relationship with leadership,2024-05-22,2024-05-28,CXO,2025-12-19 08:13:39.220678
84559d2b-0343-45b0-b723-e646ba1f7db6,A1105,Client_476,Pharma,Tax,6,8,6,Excellent relationship with leadership,2024-11-22,2024-04-05,Manager,2025-12-19 08:13:39.220690
a56d29d5-2d5b-42eb-9898-c3e71ef9a85f,A1817,Client_334,Pharma,Tax,8,7,8,Strong collaboration and trust,2023-02-25,2023-12-28,Director,2025-12-19 08:13:39.220701
956c9ccd-b663-4058-a2db-f43b77c5c240,A1137,Client_436,Tech,Tax,9,9,7,Needs improvement in turnaround time,2023-09-25,2024-10-16,Director,2025-12-19 08:13:39.220715
dcdbf793-e775-4582-b1c8-08c22cb82d11,A2926,Client_309,Pharma,Audit,7,5,2,Needs improvement in turnaround time,2023-02-07,2024-01-12,Director,2025-12-19 08:13:39.220726
b0cd96ca-6379-46e1-a656-08179bbac1e2,A1219,Client_131,Energy,Tax,5,6,4,Good delivery but slow communication,2023-02-13,2023-03-04,Director,2025-12-19 08:13:39.220738
21a50e2c-5ea5-47e2-8f31-5cd2c7899f38,A1309,Client_45,Retail,Tax,7,6,7,Strong collaboration and trust,2024-01-13,2023-05-21,CXO,2025-12-19 08:13:39.220751
94e79334-fa9b-4463-ae73-11e0d353b0f4,A1511,Client_167,Banking,Advisory,8,4,9,Overall satisfied,2023-12-22,2024-11-17,Manager,2025-12-19 08:13:39.220764
05b9263c-de54-458f-9e91-447664b80ba2,A1044,Client_412,Pharma,Tax,6,9,1,Good delivery but slow communication,2023-08-18,2023-11-21,Manager,2025-12-19 08:13:39.220775
8a9ff4ac-666a-41a9-83f3-c33a53debf84,A1654,Client_26,Retail,Audit,9,6,3,Good delivery but slow communication,2023-07-10,2024-12-27,Manager,2025-12-19 08:13:39.220788
9be10118-ec53-47d1-b47e-3357ee9159c1,A2025,Client_445,Energy,Tax,7,9,3,Good delivery but slow communication,2024-05-16,2024-11-18,Manager,2025-12-19 08:13:39.220799
77caa529-9171-40ed-83bb-e85a63221bed,A2416,Client_367,Banking,Tax,5,5,3,Overall satisfied,2023-04-09,2023-01-02,Director,2025-12-19 08:13:39.220809
cae90630-76f4-44cf-b093-01b511392a42,A1083,Client_472,Retail,Advisory,4,9,7,Strong collaboration and trust,2023-02-09,2024-01-08,CXO,2025-12-19 08:13:39.220821
8a600f0c-6df8-44ab-a6a2-85954ffb4783,A1259,Client_309,Banking,Advisory,6,6,7,Excellent relationship with leadership,2024-08-17,2024-02-21,Director,2025-12-19 08:13:39.220832
a2f1921d-e1b1-4838-8257-f2cf47e618f4,A2265,Client_307,Banking,Tax,10,5,7,Strong collaboration and trust,2024-12-21,2023-07-04,Director,2025-12-19 08:13:39.220843
df6ad699-0ee3-41d0-8c0b-9d2a17affa69,A2262,Client_318,Energy,Audit,4,10,4,Good delivery but slow communication,2023-11-21,2024-05-30,CXO,2025-12-19 08:13:39.220856
828eb690-f45e-42d1-96f2-d24b030b201f,A1091,Client_160,Banking,Advisory,7,7,5,Strong collaboration and trust,2023-08-15,2023-02-11,Director,2025-12-19 08:13:39.220870
cf14980f-6029-4925-8a8d-831123fa3af8,A1157,Client_6,Retail,Audit,5,4,6,Overall satisfied,2024-08-24,2024-04-11,Director,2025-12-19 08:13:39.220895
54e4e988-af0b-4a8b-aa20-5f438674d532,A1694,Client_412,Tech,Tax,4,6,7,Good delivery but slow communication,2023-06-08,2023-02-14,Director,2025-12-19 08:13:39.220922
f844257d-dd45-4fde-9bc7-0ced0fb1cf7a,A1503,Client_43,Retail,Audit,7,6,3,Strong collaboration and trust,2023-07-03,2024-02-28,Director,2025-12-19 08:13:39.220932
66832142-ffda-417a-a5b9-b15c23945b74,A1842,Client_180,Energy,Audit,5,5,3,Needs improvement in turnaround time,2023-03-30,2024-02-28,Director,2025-12-19 08:13:39.220944
b279461d-f15c-477f-969f-639026dbe3ce,A1695,Client_262,Banking,Tax,10,5,4,Needs improvement in turnaround time,2023-11-30,2023-12-06,Director,2025-12-19 08:13:39.220955
3545bcc3-b844-4325-ade7-5377a153c73f,A1306,Client_216,Energy,Audit,4,9,3,Needs improvement in turnaround time,2024-10-06,2024-04-29,Manager,2025-12-19 08:13:39.220966
1c3d0f43-9f4c-497c-91c3-6c5b292adfdd,A1117,Client_74,Energy,Advisory,6,4,0,Strong collaboration and trust,2023-12-31,2024-12-02,Director,2025-12-19 08:13:39.220979
2ee0eb17-72d6-4179-98e4-545f127d41e3,A2126,Client_250,Banking,Tax,8,4,5,Needs improvement in turnaround time,2023-03-19,2023-03-14,CXO,2025-12-19 08:13:39.220993
dc217f16-5448-47c4-8d75-9ad757b04823,A1170,Client_358,Retail,Audit,10,7,7,Overall satisfied,2023-07-27,2023-07-04,CXO,2025-12-19 08:13:39.221008
6a70233a-3b73-4230-b55c-0d4200822ec6,A1747,Client_410,Tech,Advisory,10,5,3,Strong collaboration and trust,2024-10-06,2024-01-15,Director,2025-12-19 08:13:39.221019
8d675a5a-24ac-4431-9acc-876ed0debf08,A2084,Client_145,Retail,Advisory,6,4,6,Excellent relationship with leadership,2024-04-29,2023-02-27,Director,2025-12-19 08:13:39.221030
0bc2fa2f-55e6-4e71-9401-9c33e1ff4944,A2191,Client_152,Tech,Audit,10,4,8,Good delivery but slow communication,2023-02-02,2023-06-01,Director,2025-12-19 08:13:39.221044
7626239e-f701-4ee0-83d9-85f14c7e29ec,A1361,Client_203,Pharma,Tax,9,8,5,Excellent relationship with leadership,2023-04-24,2024-08-10,CXO,2025-12-19 08:13:39.221055
40ebcb3f-bd4f-4dc0-88da-6f079fbbe877,A1292,Client_370,Banking,Tax,4,10,10,Strong collaboration and trust,2023-11-27,2024-12-28,Director,2025-12-19 08:13:39.221068
725897a6-18b8-429d-9aa8-14ebe4ac3387,A2114,Client_259,Banking,Tax,4,4,9,Good delivery but slow communication,2023-07-14,2023-10-19,Director,2025-12-19 08:13:39.221082
a3b711d2-599e-4534-b745-9ae185069167,A2586,Client_187,Tech,Audit,7,5,3,Strong collaboration and trust,2023-11-20,2024-05-08,Manager,2025-12-19 08:13:39.221093
206022cb-5a80-4fa3-b465-0b103016484a,A2581,Client_189,Pharma,Audit,7,9,0,Strong collaboration and trust,2024-08-14,2024-07-07,Director,2025-12-19 08:13:39.221106
e4a40ad8-9c10-44af-ae3d-49ed4ea73cb8,A1244,Client_208,Pharma,Audit,7,7,0,Good delivery but slow communication,2023-04-09,2024-04-18,CXO,2025-12-19 08:13:39.221130
f313e935-947d-46e1-9fd9-a36e2eee5a73,A2696,Client_495,Pharma,Tax,4,4,2,Excellent relationship with leadership,2024-12-21,2024-12-17,Manager,2025-12-19 08:13:39.221142
c4a57f2a-e312-4053-a8d6-17ecc54fb8c7,A1347,Client_283,Tech,Audit,9,10,9,Needs improvement in turnaround time,2023-04-05,2024-04-04,Manager,2025-12-19 08:13:39.221154
6b0e3cd4-4df5-443e-bee2-9771f0d56741,A2721,Client_434,Retail,Tax,7,8,1,Needs improvement in turnaround time,2024-01-23,2024-09-11,Director,2025-12-19 08:13:39.221164
440432b4-2825-46dd-8968-35a0de13bced,A1767,Client_19,Pharma,Advisory,4,7,3,Overall satisfied,2023-09-02,2023-02-01,Manager,2025-12-19 08:13:39.221176
83a93187-01e8-4a74-acf2-3835c72ef46f,A1141,Client_30,Pharma,Advisory,6,10,9,Strong collaboration and trust,2024-01-23,2024-09-13,Manager,2025-12-19 08:13:39.221187
be7c2090-d7a6-421e-89dd-e1b71faf2aba,A1387,Client_127,Banking,Tax,8,5,6,Excellent relationship with leadership,2024-10-21,2024-05-26,CXO,2025-12-19 08:13:39.221198
80d21ce3-ad29-43f7-9ab2-dc2b2b033ba2,A2063,Client_309,Pharma,Advisory,6,4,6,Excellent relationship with leadership,2024-12-22,2024-10-06,Director,2025-12-19 08:13:39.221209
a66e4951-53b1-4ae6-a8c2-164af6246b84,A2900,Client_446,Pharma,Audit,9,6,9,Good delivery but slow communication,2024-01-13,2024-04-23,CXO,2025-12-19 08:13:39.221224
88f15480-f379-4785-95d8-97c40e32306d,A2359,Client_255,Energy,Tax,4,8,4,Needs improvement in turnaround time,2023-07-04,2023-01-13,Director,2025-12-19 08:13:39.221235
d07e335e-8067-45f1-964e-d8551e353e32,A2101,Client_451,Pharma,Tax,5,9,2,Needs improvement in turnaround time,2023-04-24,2024-08-17,Manager,2025-12-19 08:13:39.221247
372c31f2-83ce-4dcd-8547-db9a30965035,A2676,Client_82,Energy,Audit,10,5,10,Needs improvement in turnaround time,2023-03-08,2023-05-05,Manager,2025-12-19 08:13:39.221259
691ef1d1-43bf-43ec-a239-e3878836cdd1,A1893,Client_263,Banking,Advisory,4,4,9,Good delivery but slow communication,2024-03-22,2023-01-04,Manager,2025-12-19 08:13:39.221276
c61b6a6e-c1f2-4f1a-a8bb-21cb9d1d1ab9,A2329,Client_35,Retail,Tax,10,8,0,Overall satisfied,2023-03-10,2024-10-31,Director,2025-12-19 08:13:39.221288
a6c9e317-36e5-4ee4-ab9e-c4abeb5464d2,A1100,Client_26,Tech,Audit,7,9,6,Good delivery but slow communication,2024-06-24,2023-01-25,Director,2025-12-19 08:13:39.221299
4eecf7c5-9601-4f84-9697-3d0971bb024f,A2902,Client_433,Retail,Tax,7,10,7,Needs improvement in turnaround time,2023-02-20,2023-03-28,Director,2025-12-19 08:13:39.221313
3f51e694-52e1-4051-bc6e-eb520c79c844,A2374,Client_302,Energy,Audit,9,7,8,Good delivery but slow communication,2023-04-13,2023-04-18,Manager,2025-12-19 08:13:39.221324
01e189e9-76c4-44ce-b32d-b0f42b593866,A1687,Client_219,Retail,Tax,6,7,0,Needs improvement in turnaround time,2024-04-05,2023-07-27,Manager,2025-12-19 08:13:39.221336
f53cf25f-fac0-4dd5-9521-4932041f188b,A1651,Client_493,Retail,Tax,7,9,9,Strong collaboration and trust,2024-08-30,2023-06-21,CXO,2025-12-19 08:13:39.221351
89974dbc-9c85-401a-b256-e17e1377cf2a,A1075,Client_182,Banking,Audit,6,7,3,Overall satisfied,2024-11-09,2024-04-15,Director,2025-12-19 08:13:39.221365
5b4ab2c0-f2b4-43eb-ac41-1cc4a665616c,A2496,Client_272,Retail,Audit,6,4,0,Needs improvement in turnaround time,2024-01-01,2023-04-19,Director,2025-12-19 08:13:39.221376
b11d8718-9bfa-43e4-bb34-a36f04085870,A1956,Client_383,Pharma,Advisory,8,7,10,Needs improvement in turnaround time,2023-07-13,2024-01-07,Manager,2025-12-19 08:13:39.221388
f0d1fd46-ac7e-49ad-8c50-ae3bb5c6c029,A1247,Client_283,Tech,Advisory,4,7,7,Excellent relationship with leadership,2024-06-05,2024-04-05,Director,2025-12-19 08:13:39.221399
2f76f4aa-a132-4049-9934-5f1323f3ab19,A2022,Client_231,Retail,Audit,6,10,9,Overall satisfied,2024-11-13,2024-11-25,Director,2025-12-19 08:13:39.221410
